dstport,protocol,tag
23198,tcp,dc_t162
57532,udp,dc_t411
2887,icmp,dc_t391
11185,udp,dc_t134
24247,tcp,dc_t412
52967,tcp,dc_t184
61196,udp,dc_t802
24149,icmp,dc_t566
7148,tcp,dc_t406
10289,icmp,dc_t416
3318,tcp,dc_t459
64615,tcp,dc_t054
48814,udp,dc_t364
63971,udp,dc_t805
54375,udp,dc_t427
54451,icmp,dc_t636
9013,icmp,dc_t030
55449,tcp,dc_t827
59276,icmp,dc_t426
29015,icmp,dc_t381
65070,icmp,dc_t690
20340,tcp,dc_t737
5036,icmp,dc_t510
7163,udp,dc_t536
33347,icmp,dc_t729
42113,udp,dc_t697
25088,tcp,dc_t967
40806,tcp,dc_t429
49335,icmp,dc_t465
24405,udp,dc_t794
26975,udp,dc_t718
58602,icmp,dc_t449
29991,icmp,dc_t659
18548,udp,dc_t981
34539,icmp,dc_t828
56202,tcp,dc_t205
33577,tcp,dc_t101
61964,udp,dc_t428
753,tcp,dc_t556
36424,icmp,dc_t738
46842,icmp,dc_t720
35084,icmp,dc_t940
32513,icmp,dc_t635
19734,tcp,dc_t632
14852,udp,dc_t042
11623,tcp,dc_t868
6931,tcp,dc_t728
56409,icmp,dc_t675
21538,udp,dc_t974
26039,udp,dc_t056
27550,udp,dc_t537
16123,udp,dc_t934
36736,udp,dc_t028
7818,udp,dc_t723
44335,icmp,dc_t147
37272,icmp,dc_t906
18762,udp,dc_t022
4426,icmp,dc_t621
56914,udp,dc_t974
23641,tcp,dc_t204
34270,udp,dc_t009
56431,udp,dc_t155
6955,icmp,dc_t651
32753,udp,dc_t941
54510,icmp,dc_t660
4631,tcp,dc_t143
38464,udp,dc_t418
62574,udp,dc_t383
54472,tcp,dc_t905
60120,icmp,dc_t487
38517,udp,dc_t069
22573,udp,dc_t601
57550,icmp,dc_t571
30089,icmp,dc_t144
38921,icmp,dc_t150
31599,udp,dc_t451
12950,icmp,dc_t424
46674,icmp,dc_t276
63571,tcp,dc_t378
7680,icmp,dc_t815
25343,udp,dc_t549
26171,tcp,dc_t160
48103,udp,dc_t678
12242,udp,dc_t717
41965,tcp,dc_t403
25130,udp,dc_t480
20426,icmp,dc_t546
30822,udp,dc_t548
56835,tcp,dc_t901
11772,tcp,dc_t604
50985,udp,dc_t129
64206,icmp,dc_t510
33437,tcp,dc_t794
1309,icmp,dc_t754
46782,udp,dc_t284
23918,udp,dc_t415
64229,tcp,dc_t607
38,tcp,dc_t899
23600,icmp,dc_t323
3477,tcp,dc_t881
30442,udp,dc_t242
41125,icmp,dc_t322
29890,tcp,dc_t202
26584,tcp,dc_t538
26,tcp,dc_t284
32554,icmp,dc_t373
19087,udp,dc_t797
4409,tcp,dc_t751
18848,tcp,dc_t571
11841,udp,dc_t968
42449,icmp,dc_t817
16482,icmp,dc_t034
37242,udp,dc_t483
16867,udp,dc_t870
24352,icmp,dc_t556
53174,tcp,dc_t089
16790,udp,dc_t089
32852,icmp,dc_t268
18325,icmp,dc_t032
10533,tcp,dc_t496
1945,tcp,dc_t541
36545,tcp,dc_t946
36915,icmp,dc_t723
22893,tcp,dc_t946
14875,udp,dc_t240
58646,udp,dc_t862
36124,udp,dc_t665
54602,icmp,dc_t864
31930,tcp,dc_t338
65461,tcp,dc_t999
24208,tcp,dc_t759
24529,udp,dc_t628
34508,icmp,dc_t185
26803,udp,dc_t038
59877,icmp,dc_t996
31204,icmp,dc_t363
48517,udp,dc_t452
54164,udp,dc_t414
40901,udp,dc_t271
11981,icmp,dc_t375
22990,tcp,dc_t366
14476,tcp,dc_t928
44014,udp,dc_t470
23057,udp,dc_t860
24312,tcp,dc_t663
26266,udp,dc_t772
25727,udp,dc_t070
31799,udp,dc_t215
42923,icmp,dc_t070
31078,udp,dc_t980
46610,tcp,dc_t929
60614,icmp,dc_t456
34770,icmp,dc_t250
51801,tcp,dc_t837
39510,icmp,dc_t076
39419,udp,dc_t534
61022,udp,dc_t315
59389,udp,dc_t258
18445,tcp,dc_t036
60766,tcp,dc_t417
16479,icmp,dc_t752
42538,udp,dc_t997
21343,udp,dc_t854
38873,icmp,dc_t643
32346,udp,dc_t050
25657,tcp,dc_t329
50504,tcp,dc_t290
31439,udp,dc_t839
21514,udp,dc_t288
60588,tcp,dc_t992
60144,icmp,dc_t182
7192,icmp,dc_t113
11679,udp,dc_t438
23138,udp,dc_t150
663,tcp,dc_t071
54273,tcp,dc_t544
7973,udp,dc_t088
51600,udp,dc_t419
53979,udp,dc_t716
50237,tcp,dc_t986
26204,tcp,dc_t463
41859,tcp,dc_t248
7857,tcp,dc_t736
58960,tcp,dc_t905
8522,icmp,dc_t581
25800,udp,dc_t460
6108,udp,dc_t859
62914,icmp,dc_t788
19332,icmp,dc_t777
52815,tcp,dc_t269
38581,udp,dc_t786
63560,tcp,dc_t583
65075,tcp,dc_t808
46249,tcp,dc_t367
50509,tcp,dc_t146
4504,udp,dc_t356
18966,tcp,dc_t410
50527,udp,dc_t892
32367,tcp,dc_t499
24772,udp,dc_t574
31040,icmp,dc_t988
10696,icmp,dc_t448
18627,udp,dc_t147
57965,udp,dc_t130
29338,icmp,dc_t714
43685,udp,dc_t663
23626,tcp,dc_t615
37582,tcp,dc_t395
27931,icmp,dc_t627
9931,icmp,dc_t744
305,tcp,dc_t228
122,icmp,dc_t572
47187,icmp,dc_t753
20320,icmp,dc_t437
9428,icmp,dc_t811
5161,tcp,dc_t735
24995,icmp,dc_t527
1348,icmp,dc_t249
16838,tcp,dc_t778
12372,udp,dc_t862
6968,tcp,dc_t013
16094,udp,dc_t231
22375,icmp,dc_t069
40236,icmp,dc_t501
47404,tcp,dc_t928
50728,icmp,dc_t371
24764,tcp,dc_t513
64548,udp,dc_t448
20914,tcp,dc_t153
58828,udp,dc_t564
55586,icmp,dc_t018
14249,tcp,dc_t096
46970,tcp,dc_t009
36451,icmp,dc_t848
39906,tcp,dc_t935
27115,tcp,dc_t567
47280,tcp,dc_t642
3775,udp,dc_t602
26478,icmp,dc_t451
64475,tcp,dc_t113
37203,udp,dc_t402
3135,udp,dc_t273
62965,tcp,dc_t327
64616,udp,dc_t994
23796,icmp,dc_t141
438,udp,dc_t401
38519,icmp,dc_t696
45991,tcp,dc_t255
102,udp,dc_t292
41704,tcp,dc_t964
40056,icmp,dc_t425
2003,tcp,dc_t571
35171,udp,dc_t331
5452,icmp,dc_t059
48315,icmp,dc_t786
29608,icmp,dc_t739
39210,tcp,dc_t024
40785,icmp,dc_t783
45355,tcp,dc_t612
38499,udp,dc_t972
47988,udp,dc_t318
10948,icmp,dc_t219
43206,tcp,dc_t548
36173,icmp,dc_t887
53297,tcp,dc_t818
53674,tcp,dc_t085
46990,udp,dc_t160
27529,icmp,dc_t088
21,icmp,dc_t919
57046,tcp,dc_t477
33716,icmp,dc_t752
2377,tcp,dc_t170
12608,udp,dc_t903
39632,icmp,dc_t763
56161,tcp,dc_t867
57144,icmp,dc_t471
48462,tcp,dc_t752
23635,tcp,dc_t636
8880,udp,dc_t564
12465,icmp,dc_t467
38488,tcp,dc_t472
7516,udp,dc_t016
23929,udp,dc_t429
11160,udp,dc_t519
65326,tcp,dc_t758
1256,tcp,dc_t417
4462,tcp,dc_t272
63932,udp,dc_t415
24170,tcp,dc_t904
48399,udp,dc_t448
13993,tcp,dc_t384
14857,udp,dc_t792
29931,tcp,dc_t148
55393,udp,dc_t242
30341,udp,dc_t510
28770,icmp,dc_t366
46827,icmp,dc_t525
23499,udp,dc_t548
33890,tcp,dc_t084
29071,icmp,dc_t528
38835,udp,dc_t322
29815,icmp,dc_t767
50772,icmp,dc_t064
32257,icmp,dc_t786
51642,udp,dc_t878
48204,udp,dc_t990
15091,icmp,dc_t132
23026,tcp,dc_t685
51434,icmp,dc_t054
9304,icmp,dc_t861
32278,tcp,dc_t726
42541,udp,dc_t144
76,udp,dc_t994
12227,tcp,dc_t777
22418,icmp,dc_t918
30050,tcp,dc_t304
58766,tcp,dc_t630
51904,icmp,dc_t613
17114,icmp,dc_t513
51384,icmp,dc_t339
22413,icmp,dc_t246
53847,tcp,dc_t398
4321,udp,dc_t467
51805,udp,dc_t505
52117,icmp,dc_t555
16342,tcp,dc_t464
19036,tcp,dc_t724
11029,icmp,dc_t719
23742,tcp,dc_t897
3895,icmp,dc_t855
54753,udp,dc_t587
13836,udp,dc_t485
47329,tcp,dc_t105
10081,udp,dc_t286
51180,udp,dc_t996
25491,tcp,dc_t753
37133,udp,dc_t227
6043,tcp,dc_t779
22750,tcp,dc_t280
27701,tcp,dc_t512
50379,udp,dc_t888
27340,icmp,dc_t738
58798,udp,dc_t812
4750,tcp,dc_t929
14129,icmp,dc_t063
60201,icmp,dc_t450
44348,tcp,dc_t997
41617,udp,dc_t831
6829,icmp,dc_t894
44225,udp,dc_t702
1932,icmp,dc_t098
14560,tcp,dc_t118
25053,udp,dc_t542
3156,udp,dc_t112
23332,icmp,dc_t834
24032,tcp,dc_t368
21317,udp,dc_t440
16902,udp,dc_t256
51055,tcp,dc_t221
62708,tcp,dc_t701
55256,icmp,dc_t446
4820,icmp,dc_t314
7888,udp,dc_t239
9928,udp,dc_t990
26332,udp,dc_t040
16538,tcp,dc_t046
59579,icmp,dc_t128
42727,udp,dc_t694
37880,icmp,dc_t269
22657,icmp,dc_t091
64385,tcp,dc_t814
35406,tcp,dc_t733
54017,icmp,dc_t456
30380,udp,dc_t889
39970,udp,dc_t316
25517,icmp,dc_t945
51445,udp,dc_t902
30268,icmp,dc_t195
10569,udp,dc_t047
1938,icmp,dc_t287
39450,icmp,dc_t921
9618,udp,dc_t448
64523,tcp,dc_t371
52893,icmp,dc_t046
7147,tcp,dc_t982
55196,udp,dc_t782
17978,icmp,dc_t761
6418,icmp,dc_t636
3501,icmp,dc_t218
5208,icmp,dc_t879
5467,icmp,dc_t746
31152,udp,dc_t740
55401,tcp,dc_t402
37933,tcp,dc_t319
32095,udp,dc_t441
51726,tcp,dc_t398
44041,udp,dc_t959
47725,udp,dc_t193
12146,icmp,dc_t581
52936,udp,dc_t834
63792,udp,dc_t704
52318,tcp,dc_t193
20406,icmp,dc_t786
2324,icmp,dc_t686
20788,icmp,dc_t727
51663,icmp,dc_t288
6406,udp,dc_t681
33594,udp,dc_t314
28480,icmp,dc_t953
1230,udp,dc_t392
31730,udp,dc_t570
42222,udp,dc_t764
6821,tcp,dc_t532
44351,udp,dc_t230
55615,icmp,dc_t601
13524,udp,dc_t664
50105,udp,dc_t667
57739,icmp,dc_t053
60765,udp,dc_t880
16711,icmp,dc_t005
55508,icmp,dc_t227
33820,tcp,dc_t814
25656,tcp,dc_t550
57665,udp,dc_t315
56105,tcp,dc_t646
20982,icmp,dc_t230
38414,icmp,dc_t912
42014,icmp,dc_t243
34439,icmp,dc_t908
6747,icmp,dc_t643
2477,icmp,dc_t925
39671,udp,dc_t601
17352,tcp,dc_t477
25537,icmp,dc_t469
64710,icmp,dc_t804
14526,udp,dc_t436
12438,icmp,dc_t289
8372,tcp,dc_t624
64693,tcp,dc_t074
59928,tcp,dc_t917
35066,udp,dc_t245
52495,icmp,dc_t876
16859,udp,dc_t587
7391,udp,dc_t691
8645,tcp,dc_t436
41484,tcp,dc_t271
23340,tcp,dc_t247
54435,icmp,dc_t847
21244,icmp,dc_t415
51304,tcp,dc_t013
24571,udp,dc_t992
7060,icmp,dc_t894
18366,icmp,dc_t679
33321,icmp,dc_t120
44820,icmp,dc_t088
30428,icmp,dc_t921
14778,icmp,dc_t618
18037,udp,dc_t236
46255,icmp,dc_t979
38742,icmp,dc_t260
36252,icmp,dc_t533
49770,tcp,dc_t994
26475,icmp,dc_t108
31667,icmp,dc_t933
51930,tcp,dc_t834
3824,icmp,dc_t317
52620,tcp,dc_t238
2405,tcp,dc_t582
13749,tcp,dc_t064
37651,udp,dc_t164
55975,icmp,dc_t189
24451,tcp,dc_t417
31285,tcp,dc_t508
46771,udp,dc_t170
59495,icmp,dc_t708
1369,udp,dc_t519
6270,icmp,dc_t976
60171,udp,dc_t550
20632,tcp,dc_t734
25337,icmp,dc_t605
27947,tcp,dc_t267
24421,tcp,dc_t205
13377,tcp,dc_t442
35322,icmp,dc_t920
65009,icmp,dc_t271
63345,tcp,dc_t082
28936,icmp,dc_t035
33899,udp,dc_t268
15227,udp,dc_t776
10021,udp,dc_t041
2275,icmp,dc_t260
49857,tcp,dc_t922
18297,icmp,dc_t401
7635,tcp,dc_t058
45737,udp,dc_t201
10601,tcp,dc_t570
56973,udp,dc_t972
14649,udp,dc_t146
53662,icmp,dc_t813
27610,udp,dc_t262
16862,tcp,dc_t259
19666,icmp,dc_t897
57560,udp,dc_t115
53565,udp,dc_t111
27262,tcp,dc_t920
64441,udp,dc_t413
51250,udp,dc_t737
28463,udp,dc_t149
35488,tcp,dc_t437
55997,tcp,dc_t031
13869,tcp,dc_t222
33322,icmp,dc_t656
37976,icmp,dc_t336
15580,icmp,dc_t527
38359,tcp,dc_t240
5332,tcp,dc_t750
63293,tcp,dc_t645
55148,icmp,dc_t576
6500,udp,dc_t051
44756,udp,dc_t047
39431,udp,dc_t339
62921,udp,dc_t203
44492,icmp,dc_t667
39054,tcp,dc_t006
46177,tcp,dc_t617
28120,icmp,dc_t976
4173,icmp,dc_t746
17270,udp,dc_t121
17387,udp,dc_t966
44851,tcp,dc_t663
60531,udp,dc_t454
20684,icmp,dc_t181
8511,icmp,dc_t801
42351,tcp,dc_t965
16712,tcp,dc_t728
49156,icmp,dc_t433
42457,tcp,dc_t553
7540,icmp,dc_t839
27322,tcp,dc_t890
53011,tcp,dc_t249
50292,icmp,dc_t151
32857,tcp,dc_t740
20521,udp,dc_t394
13839,icmp,dc_t069
60376,icmp,dc_t561
1991,tcp,dc_t514
63388,icmp,dc_t290
6452,udp,dc_t766
1888,icmp,dc_t672
16184,icmp,dc_t676
7182,icmp,dc_t869
42461,tcp,dc_t024
48189,udp,dc_t912
407,icmp,dc_t800
32078,tcp,dc_t035
18428,tcp,dc_t926
43270,udp,dc_t133
48468,icmp,dc_t093
40590,udp,dc_t998
50844,icmp,dc_t849
61262,udp,dc_t729
7001,tcp,dc_t300
64803,icmp,dc_t152
49485,udp,dc_t332
57236,tcp,dc_t196
1398,icmp,dc_t631
15512,udp,dc_t263
25952,icmp,dc_t832
61851,udp,dc_t370
4818,icmp,dc_t173
57874,icmp,dc_t802
22328,tcp,dc_t201
61517,udp,dc_t367
34911,udp,dc_t379
61562,icmp,dc_t859
57331,tcp,dc_t884
39800,udp,dc_t761
43233,udp,dc_t024
16483,udp,dc_t246
27023,icmp,dc_t974
15027,tcp,dc_t410
49462,udp,dc_t644
26025,tcp,dc_t823
47989,udp,dc_t333
3223,udp,dc_t191
16574,udp,dc_t855
51482,tcp,dc_t088
62329,icmp,dc_t673
13784,tcp,dc_t758
8829,tcp,dc_t846
54834,tcp,dc_t538
65237,udp,dc_t529
25085,tcp,dc_t717
7609,icmp,dc_t086
52012,tcp,dc_t406
48148,udp,dc_t059
51216,udp,dc_t087
34063,tcp,dc_t714
10376,tcp,dc_t864
1880,tcp,dc_t447
23058,udp,dc_t501
17307,icmp,dc_t189
18857,udp,dc_t611
49970,icmp,dc_t789
50092,icmp,dc_t419
46262,tcp,dc_t312
26495,tcp,dc_t813
49666,icmp,dc_t173
35950,icmp,dc_t271
35643,tcp,dc_t315
6260,icmp,dc_t476
64561,tcp,dc_t707
38404,udp,dc_t638
28547,udp,dc_t565
21405,tcp,dc_t984
15868,tcp,dc_t262
54919,udp,dc_t355
27858,tcp,dc_t570
29167,tcp,dc_t752
9120,icmp,dc_t216
44738,udp,dc_t542
35537,icmp,dc_t245
13094,tcp,dc_t527
61572,tcp,dc_t534
13481,udp,dc_t288
24707,icmp,dc_t015
59717,icmp,dc_t104
10905,tcp,dc_t433
9308,tcp,dc_t428
5059,icmp,dc_t287
56623,tcp,dc_t044
22595,udp,dc_t662
32854,tcp,dc_t408
5503,icmp,dc_t734
22013,udp,dc_t787
3898,udp,dc_t599
47924,tcp,dc_t592
38786,tcp,dc_t795
13774,udp,dc_t091
16352,icmp,dc_t981
15758,tcp,dc_t445
8923,tcp,dc_t441
43566,icmp,dc_t007
63371,tcp,dc_t116
5023,tcp,dc_t932
7040,icmp,dc_t130
28324,tcp,dc_t016
11199,tcp,dc_t906
18173,udp,dc_t782
64261,udp,dc_t867
35630,icmp,dc_t599
50762,tcp,dc_t220
12244,icmp,dc_t707
43642,icmp,dc_t496
25732,udp,dc_t528
57304,tcp,dc_t514
26569,icmp,dc_t662
5837,udp,dc_t722
29737,tcp,dc_t919
4154,tcp,dc_t374
19322,icmp,dc_t048
23000,icmp,dc_t930
9443,icmp,dc_t513
18917,icmp,dc_t715
64084,tcp,dc_t746
46544,icmp,dc_t960
26673,udp,dc_t167
43186,icmp,dc_t815
3538,icmp,dc_t958
62858,tcp,dc_t184
40025,udp,dc_t783
3020,icmp,dc_t146
40620,icmp,dc_t401
28633,tcp,dc_t739
53061,tcp,dc_t317
33600,icmp,dc_t616
61095,tcp,dc_t039
29942,tcp,dc_t482
55271,icmp,dc_t465
64430,tcp,dc_t420
38110,udp,dc_t862
59195,icmp,dc_t062
11571,udp,dc_t795
7894,tcp,dc_t986
54162,udp,dc_t506
9591,tcp,dc_t705
18975,udp,dc_t160
18834,icmp,dc_t218
51592,tcp,dc_t851
24135,tcp,dc_t575
44437,icmp,dc_t556
58278,icmp,dc_t812
39663,udp,dc_t880
19392,udp,dc_t094
23073,udp,dc_t424
41891,tcp,dc_t294
19653,tcp,dc_t715
64415,tcp,dc_t319
57751,udp,dc_t939
15557,udp,dc_t847
63629,icmp,dc_t081
10266,tcp,dc_t065
58900,udp,dc_t636
54842,icmp,dc_t094
39737,icmp,dc_t655
21650,icmp,dc_t871
14094,tcp,dc_t489
62046,udp,dc_t113
54703,icmp,dc_t518
28585,icmp,dc_t150
35185,icmp,dc_t915
27448,icmp,dc_t824
47348,icmp,dc_t268
46729,icmp,dc_t023
51134,tcp,dc_t645
14921,tcp,dc_t623
19410,tcp,dc_t209
60622,icmp,dc_t933
10767,udp,dc_t679
1655,udp,dc_t375
43502,tcp,dc_t024
2166,tcp,dc_t025
21703,icmp,dc_t031
9853,icmp,dc_t008
42021,tcp,dc_t217
37927,icmp,dc_t048
54087,tcp,dc_t087
48923,tcp,dc_t819
25001,udp,dc_t629
62569,icmp,dc_t521
3449,icmp,dc_t677
45561,tcp,dc_t140
9394,icmp,dc_t385
8172,tcp,dc_t625
51402,icmp,dc_t953
32277,icmp,dc_t862
32006,udp,dc_t311
39643,udp,dc_t634
50970,udp,dc_t384
19903,icmp,dc_t534
35070,tcp,dc_t928
45451,udp,dc_t807
24845,tcp,dc_t732
44255,icmp,dc_t662
39971,icmp,dc_t480
33210,udp,dc_t669
55436,tcp,dc_t239
56620,udp,dc_t469
65290,udp,dc_t077
65050,icmp,dc_t043
13636,tcp,dc_t920
32340,udp,dc_t054
40057,icmp,dc_t076
14863,udp,dc_t651
11418,icmp,dc_t029
51008,udp,dc_t022
37646,udp,dc_t997
50494,tcp,dc_t252
61776,udp,dc_t232
22260,tcp,dc_t513
61533,udp,dc_t730
8448,udp,dc_t621
23140,tcp,dc_t090
38483,tcp,dc_t285
24625,tcp,dc_t751
45214,icmp,dc_t815
48990,icmp,dc_t527
60207,udp,dc_t911
13978,udp,dc_t136
661,tcp,dc_t443
59846,udp,dc_t095
58408,udp,dc_t806
27522,tcp,dc_t383
4310,icmp,dc_t459
22925,udp,dc_t078
35734,udp,dc_t688
13030,udp,dc_t186
27868,udp,dc_t600
9204,udp,dc_t672
36914,tcp,dc_t894
51627,icmp,dc_t708
25503,tcp,dc_t991
4667,icmp,dc_t690
23039,udp,dc_t412
14063,udp,dc_t006
62330,icmp,dc_t488
33695,tcp,dc_t200
23801,tcp,dc_t357
5215,tcp,dc_t536
60901,udp,dc_t364
15413,udp,dc_t238
12228,udp,dc_t452
46597,tcp,dc_t589
63882,icmp,dc_t285
43236,icmp,dc_t089
36165,icmp,dc_t053
8818,icmp,dc_t679
24916,icmp,dc_t627
50324,udp,dc_t810
12476,tcp,dc_t186
26117,udp,dc_t976
35903,tcp,dc_t268
58955,udp,dc_t101
58518,tcp,dc_t925
16162,udp,dc_t607
23503,icmp,dc_t971
19221,icmp,dc_t208
4937,tcp,dc_t954
23186,udp,dc_t894
38367,icmp,dc_t109
44426,tcp,dc_t652
31736,udp,dc_t763
10668,tcp,dc_t087
10653,icmp,dc_t569
35051,tcp,dc_t900
63044,udp,dc_t978
43398,udp,dc_t444
2253,tcp,dc_t831
24716,tcp,dc_t634
61511,icmp,dc_t389
5555,icmp,dc_t517
64512,udp,dc_t011
23979,udp,dc_t417
32841,udp,dc_t723
30350,icmp,dc_t464
13831,icmp,dc_t179
32012,icmp,dc_t012
12558,icmp,dc_t220
34147,icmp,dc_t150
16805,tcp,dc_t756
22601,udp,dc_t462
65116,udp,dc_t862
8589,tcp,dc_t314
1960,tcp,dc_t622
47319,tcp,dc_t558
30461,icmp,dc_t667
15957,tcp,dc_t182
18908,udp,dc_t437
43840,tcp,dc_t592
3124,udp,dc_t306
44124,icmp,dc_t547
8519,icmp,dc_t197
16106,udp,dc_t877
6421,udp,dc_t630
45971,icmp,dc_t925
36264,icmp,dc_t284
47016,tcp,dc_t158
36385,icmp,dc_t045
15801,icmp,dc_t595
51926,icmp,dc_t781
30152,icmp,dc_t147
63852,icmp,dc_t611
53659,udp,dc_t803
19155,tcp,dc_t745
17205,icmp,dc_t467
5322,icmp,dc_t801
41973,udp,dc_t978
36632,udp,dc_t194
20701,tcp,dc_t350
58615,icmp,dc_t559
49641,tcp,dc_t690
36560,tcp,dc_t801
50179,tcp,dc_t990
13822,icmp,dc_t385
42112,udp,dc_t802
41174,icmp,dc_t117
15210,udp,dc_t656
59938,udp,dc_t998
58783,icmp,dc_t364
59467,icmp,dc_t817
4827,udp,dc_t382
2645,udp,dc_t257
47620,tcp,dc_t600
11762,tcp,dc_t247
64135,icmp,dc_t069
31633,tcp,dc_t916
27291,udp,dc_t211
25965,icmp,dc_t837
61862,tcp,dc_t217
58580,tcp,dc_t164
41415,udp,dc_t122
34622,tcp,dc_t783
28141,udp,dc_t998
18650,icmp,dc_t190
7269,udp,dc_t014
21992,udp,dc_t730
61714,tcp,dc_t940
11183,udp,dc_t188
43062,tcp,dc_t956
41135,icmp,dc_t595
21386,tcp,dc_t634
43055,tcp,dc_t064
26480,icmp,dc_t556
12755,udp,dc_t844
12177,icmp,dc_t507
28970,udp,dc_t891
13880,tcp,dc_t448
20591,icmp,dc_t808
22104,icmp,dc_t342
22984,icmp,dc_t182
30616,tcp,dc_t075
21170,udp,dc_t726
22648,udp,dc_t081
47136,udp,dc_t653
26410,tcp,dc_t641
26910,udp,dc_t634
60660,icmp,dc_t280
57960,tcp,dc_t227
39359,icmp,dc_t672
46557,icmp,dc_t306
63081,icmp,dc_t386
6209,tcp,dc_t647
57585,tcp,dc_t641
42205,icmp,dc_t026
16918,tcp,dc_t155
58778,icmp,dc_t535
38764,tcp,dc_t721
30707,udp,dc_t847
35245,tcp,dc_t071
4272,icmp,dc_t096
26927,udp,dc_t492
9804,icmp,dc_t859
48193,icmp,dc_t866
1127,tcp,dc_t135
21452,tcp,dc_t399
10502,icmp,dc_t228
40384,icmp,dc_t108
43783,udp,dc_t855
17021,udp,dc_t211
36489,udp,dc_t263
34813,udp,dc_t979
9757,icmp,dc_t324
45075,udp,dc_t551
15058,udp,dc_t839
62322,udp,dc_t684
29248,tcp,dc_t084
61756,icmp,dc_t846
31513,icmp,dc_t864
9873,tcp,dc_t006
65271,udp,dc_t154
32369,udp,dc_t025
13682,icmp,dc_t421
51062,icmp,dc_t170
55010,tcp,dc_t547
53822,udp,dc_t770
16850,tcp,dc_t573
9979,icmp,dc_t267
379,tcp,dc_t698
1180,tcp,dc_t676
45701,tcp,dc_t222
57031,icmp,dc_t487
64155,udp,dc_t748
42686,udp,dc_t154
31050,udp,dc_t798
38360,icmp,dc_t415
46464,tcp,dc_t290
49155,tcp,dc_t282
8264,icmp,dc_t189
1970,udp,dc_t368
13087,tcp,dc_t121
28312,udp,dc_t163
39451,icmp,dc_t566
61763,tcp,dc_t391
25563,tcp,dc_t137
13925,icmp,dc_t794
56950,udp,dc_t267
42338,udp,dc_t431
57951,tcp,dc_t770
53869,udp,dc_t348
57903,tcp,dc_t527
9191,icmp,dc_t144
48421,udp,dc_t699
21258,udp,dc_t810
16340,icmp,dc_t488
16008,tcp,dc_t324
38189,icmp,dc_t636
60483,tcp,dc_t667
21904,tcp,dc_t271
25370,tcp,dc_t662
10490,icmp,dc_t001
41624,udp,dc_t537
27688,tcp,dc_t609
50910,tcp,dc_t457
16681,tcp,dc_t731
47241,tcp,dc_t289
57245,udp,dc_t467
34960,udp,dc_t796
7410,tcp,dc_t936
39909,tcp,dc_t060
29738,icmp,dc_t072
1039,icmp,dc_t536
24627,tcp,dc_t431
20573,tcp,dc_t691
53250,udp,dc_t069
44149,icmp,dc_t055
41491,icmp,dc_t366
21273,tcp,dc_t748
32828,tcp,dc_t601
14733,udp,dc_t146
51995,udp,dc_t059
60804,udp,dc_t165
43811,icmp,dc_t244
23304,udp,dc_t837
54379,icmp,dc_t359
49367,tcp,dc_t264
30891,tcp,dc_t045
6733,udp,dc_t332
26983,icmp,dc_t370
46182,tcp,dc_t258
2735,udp,dc_t839
4266,icmp,dc_t075
64974,tcp,dc_t159
56329,udp,dc_t344
5585,icmp,dc_t447
3366,udp,dc_t302
9243,icmp,dc_t412
62992,icmp,dc_t140
51241,udp,dc_t824
39043,udp,dc_t216
38405,icmp,dc_t889
51963,udp,dc_t229
32809,icmp,dc_t279
20492,icmp,dc_t750
41869,tcp,dc_t415
35395,icmp,dc_t877
34530,icmp,dc_t720
58937,tcp,dc_t732
53801,icmp,dc_t708
25201,icmp,dc_t262
41805,icmp,dc_t367
7607,icmp,dc_t286
27595,udp,dc_t674
18176,tcp,dc_t638
52021,tcp,dc_t044
44117,tcp,dc_t985
24755,icmp,dc_t986
2312,icmp,dc_t643
59676,icmp,dc_t056
21725,udp,dc_t741
38424,udp,dc_t622
17031,udp,dc_t396
11117,udp,dc_t223
2046,icmp,dc_t877
56597,icmp,dc_t608
20480,udp,dc_t519
2130,udp,dc_t946
21883,tcp,dc_t204
41750,tcp,dc_t421
61044,tcp,dc_t428
60963,tcp,dc_t433
4198,icmp,dc_t830
46044,tcp,dc_t978
63550,tcp,dc_t454
56467,tcp,dc_t083
32381,icmp,dc_t110
36418,tcp,dc_t358
46229,icmp,dc_t364
36112,icmp,dc_t484
30176,tcp,dc_t638
9706,icmp,dc_t487
25449,icmp,dc_t099
48937,tcp,dc_t505
24516,udp,dc_t171
41831,udp,dc_t188
11492,udp,dc_t852
59232,udp,dc_t200
27651,tcp,dc_t371
34752,icmp,dc_t081
51587,tcp,dc_t763
65512,udp,dc_t240
10692,tcp,dc_t554
32089,udp,dc_t446
29503,udp,dc_t566
49404,udp,dc_t762
16936,tcp,dc_t411
33363,udp,dc_t577
19432,icmp,dc_t164
43539,tcp,dc_t346
58956,udp,dc_t215
573,tcp,dc_t933
56055,tcp,dc_t346
16139,tcp,dc_t946
5872,icmp,dc_t066
2274,udp,dc_t569
51309,tcp,dc_t521
33405,icmp,dc_t500
48313,udp,dc_t367
61915,tcp,dc_t239
4327,tcp,dc_t785
40363,tcp,dc_t857
53720,udp,dc_t172
12993,tcp,dc_t222
55034,udp,dc_t866
44793,udp,dc_t302
23811,udp,dc_t043
3750,icmp,dc_t085
31294,tcp,dc_t422
30164,icmp,dc_t131
41558,icmp,dc_t535
61318,tcp,dc_t801
61371,icmp,dc_t873
59742,tcp,dc_t281
40878,udp,dc_t929
32030,tcp,dc_t149
