Tag,Count
55499,udp,1
58481,udp,1
29541,icmp,1
32570,tcp,1
27870,tcp,1
6544,tcp,1
38480,udp,1
5562,udp,1
33750,udp,1
2796,udp,1
51407,udp,1
33449,icmp,1
2780,icmp,1
19406,tcp,1
21160,udp,1
31374,udp,1
6906,icmp,1
38502,udp,1
60723,icmp,1
24565,tcp,1
62388,tcp,1
54791,icmp,1
26570,icmp,1
44968,icmp,1
26750,tcp,1
18451,udp,1
9330,tcp,1
12726,tcp,1
27976,udp,1
14591,icmp,1
28049,tcp,1
17459,udp,1
22234,udp,1
30810,icmp,1
64754,udp,1
29425,udp,1
63308,tcp,1
42758,tcp,1
53888,tcp,1
19930,tcp,1
25703,udp,1
13877,icmp,1
46483,icmp,1
10510,udp,1
45039,udp,1
19978,icmp,1
62591,icmp,1
42387,udp,1
15112,icmp,1
44438,udp,1
25749,tcp,1
43929,udp,1
18581,tcp,1
20348,udp,1
24289,udp,1
473,udp,1
8166,tcp,1
49521,udp,1
62194,udp,1
8913,tcp,1
7679,udp,1
50200,icmp,1
10816,icmp,1
9734,udp,1
24251,icmp,1
21068,udp,1
65435,udp,1
35012,udp,1
62762,udp,1
49941,udp,1
42652,udp,1
3138,tcp,1
42074,icmp,1
9672,icmp,1
7064,icmp,1
17339,icmp,1
17573,udp,1
39880,tcp,1
8142,tcp,1
43776,tcp,1
39734,icmp,1
43256,tcp,1
48893,icmp,1
54548,icmp,1
20140,udp,1
12397,udp,1
27335,icmp,1
22672,udp,1
28086,icmp,1
60251,udp,1
38172,udp,1
12653,icmp,1
12484,udp,1
36250,tcp,1
36277,icmp,1
41811,icmp,1
29612,udp,1
50615,udp,1
31114,tcp,1
36761,tcp,1
8927,tcp,1
64928,udp,1
28906,tcp,1
31187,icmp,1
7634,icmp,1
45436,icmp,1
50089,udp,1
60959,icmp,1
32879,tcp,1
48002,udp,1
13625,icmp,1
53034,icmp,1
13553,icmp,1
37014,icmp,1
19018,udp,1
12155,icmp,1
10663,udp,1
20829,tcp,1
26181,tcp,1
44162,icmp,1
25037,icmp,1
51508,tcp,1
61407,udp,1
58733,udp,1
48300,udp,1
60422,tcp,1
4766,icmp,1
14000,udp,1
42013,tcp,1
56108,icmp,1
30629,tcp,1
41682,tcp,1
45193,udp,1
62457,tcp,1
22009,icmp,1
46746,udp,1
4355,udp,1
21404,tcp,1
57250,udp,1
38696,icmp,1
42550,udp,1
31445,udp,1
49737,udp,1
42059,udp,1
11281,udp,1
39425,icmp,1
34160,icmp,1
47661,tcp,1
50087,udp,1
31329,icmp,1
37752,icmp,1
48679,tcp,1
2416,icmp,1
32082,icmp,1
6589,icmp,1
36185,icmp,1
56421,tcp,1
55416,icmp,1
51197,icmp,1
17789,tcp,1
65340,icmp,1
48792,icmp,1
28531,icmp,1
45549,udp,1
3416,udp,1
24007,tcp,1
26151,icmp,1
59843,udp,1
27353,udp,1
46306,tcp,1
56475,tcp,1
35320,tcp,1
27215,icmp,1
16971,tcp,1
15339,udp,1
20660,tcp,1
5883,icmp,1
7868,tcp,1
41897,tcp,1
54660,tcp,1
61403,udp,1
57911,icmp,1
22765,tcp,1
4655,tcp,1
19009,tcp,1
64180,udp,1
37139,tcp,1
50975,icmp,1
7917,udp,1
31371,udp,1
36220,tcp,1
18727,tcp,1
33996,icmp,1
46188,tcp,1
58680,tcp,1
34174,udp,1
35932,udp,1
17395,udp,1
40503,tcp,1
41885,udp,1
2080,icmp,1
41527,udp,1
21866,icmp,1
22620,udp,1
18172,udp,1
10683,udp,1
26074,tcp,1
65524,icmp,1
25196,udp,1
44600,icmp,1
5797,tcp,1
34477,icmp,1
13948,udp,1
9417,tcp,1
21841,udp,1
15392,udp,1
19790,tcp,1
57837,icmp,1
30559,udp,1
965,icmp,1
41681,udp,1
20240,tcp,1
47320,udp,1
1096,udp,1
43578,icmp,1
22694,icmp,1
48523,tcp,1
63376,udp,1
39997,icmp,1
58498,udp,1
1500,udp,1
23832,tcp,1
29411,udp,1
64451,icmp,1
28468,udp,1
46065,tcp,1
53238,udp,1
55935,udp,1
28108,tcp,1
2408,icmp,1
16730,udp,1
38778,udp,1
17493,tcp,1
35846,icmp,1
32239,icmp,1
6158,icmp,1
32361,icmp,1
17960,icmp,1
14359,udp,1
31877,icmp,1
26597,tcp,1
39668,tcp,1
28895,tcp,1
49571,udp,1
25421,icmp,1
17174,tcp,1
62450,udp,1
52313,udp,1
20448,icmp,1
34471,icmp,1
6721,icmp,1
1166,tcp,1
50754,tcp,1
17149,tcp,1
54221,udp,1
15146,udp,1
13187,udp,1
33984,icmp,1
58830,udp,1
13679,icmp,1
58313,tcp,1
43792,icmp,1
18767,tcp,1
57937,udp,1
16492,icmp,1
1493,tcp,1
14890,tcp,1
63937,icmp,1
45040,icmp,1
7963,tcp,1
43928,udp,1
8641,tcp,1
12283,udp,1
55345,icmp,1
16884,icmp,1
27462,tcp,1
58651,udp,1
61181,tcp,1
17492,tcp,1
559,tcp,1
57248,icmp,1
18143,udp,1
34128,udp,1
47116,icmp,1
23981,tcp,1
7169,udp,1
30105,icmp,1
27189,tcp,1
2559,icmp,1
49195,udp,1
26469,udp,1
25267,tcp,1
60464,udp,1
23708,icmp,1
32240,udp,1
49449,icmp,1
1769,tcp,1
14819,tcp,1
59711,icmp,1
4439,udp,1
29305,tcp,1
58584,tcp,1
48610,tcp,1
25740,tcp,1
29423,icmp,1
17718,tcp,1
16870,icmp,1
64584,icmp,1
36066,icmp,1
63143,tcp,1
26711,icmp,1
5359,icmp,1
53939,udp,1
63521,udp,1
28147,icmp,1
62556,udp,1
39575,tcp,1
8096,tcp,1
62536,tcp,1
35248,icmp,1
5655,udp,1
50381,tcp,1
248,udp,1
52703,icmp,1
19491,udp,1
39152,udp,1
15243,icmp,1
64295,udp,1
39139,icmp,1
5282,tcp,1
3087,udp,1
58167,udp,1
29673,tcp,1
6462,icmp,1
28628,udp,1
29187,icmp,1
28340,tcp,1
11151,udp,1
6332,tcp,1
57766,tcp,1
29214,icmp,1
53436,tcp,1
28697,udp,1
29307,icmp,1
33511,udp,1
37907,tcp,1
30878,tcp,1
53922,udp,1
43626,icmp,1
39324,icmp,1
31311,icmp,1
33339,icmp,1
16934,tcp,1
10858,tcp,1
10869,tcp,1
16781,udp,1
13685,icmp,1
2279,tcp,1
51010,udp,1
17752,tcp,1
28677,icmp,1
6684,icmp,1
34332,udp,1
22054,icmp,1
1404,icmp,1
60237,udp,1
19209,tcp,1
28035,icmp,1
49007,udp,1
33869,udp,1
65118,tcp,1
42651,icmp,1
52182,udp,1
58538,udp,1
29773,icmp,1
20000,udp,1
59514,icmp,1
24827,udp,1
13291,tcp,1
60657,icmp,1
54930,tcp,1
40958,tcp,1
31473,tcp,1
16501,tcp,1
13354,icmp,1
57991,udp,1
57889,tcp,1
38678,udp,1
43932,tcp,1
61013,icmp,1
41283,udp,1
55181,icmp,1
57190,tcp,1
15403,tcp,1
25456,tcp,1
2569,udp,1
19282,tcp,1
50508,icmp,1
47207,icmp,1
12076,tcp,1
2623,udp,1
29395,icmp,1
43317,tcp,1
26629,udp,1
31703,icmp,1
55153,icmp,1
47397,udp,1
59814,icmp,1
24182,udp,1
27792,icmp,1
64515,udp,1
20643,tcp,1
39845,icmp,1
24393,tcp,1
57853,udp,1
44543,icmp,1
50327,icmp,1
64490,udp,1
21312,udp,1
35448,tcp,1
45603,tcp,1
27346,icmp,1
48401,icmp,1
57296,udp,1
58109,udp,1
6194,icmp,1
33711,icmp,1
27451,tcp,1
44562,udp,1
27585,tcp,1
30799,udp,1
19777,icmp,1
24993,tcp,1
35724,tcp,1
50378,icmp,1
47814,udp,1
11607,icmp,1
3787,udp,1
42833,udp,1
18938,tcp,1
33108,icmp,1
1651,tcp,1
17122,tcp,1
13952,tcp,1
59342,icmp,1
22037,udp,1
40350,udp,1
38925,udp,1
10396,udp,1
20721,tcp,1
64902,udp,1
5986,icmp,1
39118,udp,1
65209,udp,1
57615,udp,1
32222,tcp,1
38579,udp,1
49794,tcp,1
13256,icmp,1
53091,icmp,1
43054,icmp,1
5580,icmp,1
3065,icmp,1
2234,icmp,1
55639,udp,1
47993,udp,1
34325,icmp,1
1524,tcp,1
13984,udp,1
4452,udp,1
22767,tcp,1
41628,udp,1
29429,udp,1
22152,udp,1
39739,tcp,1
49746,udp,1
15012,tcp,1
37528,udp,1
50098,tcp,1
60141,icmp,1
9900,icmp,1
30298,icmp,1
59555,udp,1
63714,udp,1
30269,tcp,1
32155,icmp,1
27802,tcp,1
49470,udp,1
28140,icmp,1
12969,tcp,1
21691,tcp,1
53291,udp,1
51896,udp,1
27890,udp,1
32573,udp,1
47830,tcp,1
18310,tcp,1
38587,tcp,1
5004,icmp,1
64050,tcp,1
63423,icmp,1
37106,icmp,1
10039,udp,1
14539,icmp,1
54676,udp,1
10468,icmp,1
63078,udp,1
2585,tcp,1
14439,udp,1
21471,icmp,1
60498,udp,1
4094,tcp,1
62028,tcp,1
46005,tcp,1
30880,udp,1
38878,icmp,1
8406,tcp,1
44942,udp,1
19489,udp,1
16984,icmp,1
22995,tcp,1
63715,tcp,1
12606,icmp,1
13070,udp,1
43352,udp,1
60398,icmp,1
63412,tcp,1
18184,icmp,1
23086,icmp,1
30313,udp,1
42791,icmp,1
64353,icmp,1
9785,tcp,1
10834,icmp,1
60996,icmp,1
29895,icmp,1
39090,tcp,1
54255,icmp,1
5371,tcp,1
38776,tcp,1
60271,tcp,1
54325,icmp,1
59116,icmp,1
36963,tcp,1
37425,udp,1
52690,icmp,1
40065,udp,1
19181,icmp,1
2321,tcp,1
49801,udp,1
26877,icmp,1
26822,udp,1
63358,icmp,1
58103,tcp,1
27907,tcp,1
12264,tcp,1
59832,tcp,1
18094,tcp,1
32426,icmp,1
25374,icmp,1
50304,udp,1
53934,icmp,1
59014,icmp,1
6229,icmp,1
26728,tcp,1
59926,udp,1
25705,udp,1
56115,icmp,1
61611,udp,1
39945,icmp,1
4861,icmp,1
27622,icmp,1
41465,icmp,1
27090,icmp,1
11178,tcp,1
47777,icmp,1
28014,icmp,1
3183,udp,1
65235,tcp,1
7871,icmp,1
23458,udp,1
18155,udp,1
31309,udp,1
29674,tcp,1
42443,tcp,1
58084,udp,1
11277,tcp,1
54186,tcp,1
40824,udp,1
48459,icmp,1
2443,tcp,1
8929,icmp,1
33074,tcp,1
1982,icmp,1
43667,udp,1
49492,icmp,1
14481,tcp,1
58280,icmp,1
9031,udp,1
41995,icmp,1
43965,udp,1
7,icmp,1
58468,udp,1
18774,tcp,1
13649,icmp,1
2121,icmp,1
24580,tcp,1
57574,icmp,1
36601,udp,1
53793,udp,1
60956,udp,1
20808,udp,1
38378,tcp,1
53455,udp,1
56847,tcp,1
32643,tcp,1
29902,tcp,1
50444,icmp,1
48683,icmp,1
40370,tcp,1
15014,udp,1
30589,tcp,1
57601,tcp,1
13211,tcp,1
38909,udp,1
27755,udp,1
32321,tcp,1
6658,icmp,1
5223,icmp,1
47232,udp,1
52876,icmp,1
49975,icmp,1
15633,icmp,1
9174,icmp,1
8387,tcp,1
21678,tcp,1
750,icmp,1
54600,icmp,1
23255,icmp,1
33647,udp,1
59325,udp,1
61127,tcp,1
56172,icmp,1
27410,tcp,1
39783,udp,1
43507,udp,1
3350,udp,1
34816,udp,1
57479,udp,1
7034,tcp,1
3075,udp,1
9530,icmp,1
49858,udp,1
59381,udp,1
33989,tcp,1
61451,tcp,1
21923,tcp,1
47703,icmp,1
1386,icmp,1
18896,tcp,1
14979,icmp,1
570,icmp,1
46002,tcp,1
15132,icmp,1
29571,udp,1
50490,tcp,1
8218,udp,1
36808,tcp,1
35941,icmp,1
29193,icmp,1
39479,udp,1
13129,icmp,1
41289,udp,1
30067,udp,1
2507,tcp,1
43798,icmp,1
33436,icmp,1
2471,tcp,1
33888,tcp,1
12738,tcp,1
64274,tcp,1
14061,icmp,1
51629,udp,1
29826,udp,1
6437,udp,1
62380,udp,1
65330,udp,1
52900,icmp,1
47538,tcp,1
56282,udp,1
40157,udp,1
29723,tcp,1
46785,tcp,1
6292,icmp,1
34478,udp,1
22572,icmp,1
35811,tcp,1
56509,udp,1
23569,tcp,1
62844,udp,1
34098,udp,1
4798,icmp,1
60663,icmp,1
46589,tcp,1
62492,tcp,1
35422,tcp,1
26465,tcp,1
54334,tcp,1
52096,udp,1
31950,udp,1
45794,udp,1
9092,udp,1
34437,icmp,1
25134,udp,1
30861,tcp,1
27639,udp,1
53519,icmp,1
43532,tcp,1
8341,udp,1
54534,icmp,1
32322,udp,1
2068,icmp,1
58326,tcp,1
36818,tcp,1
8089,icmp,1
30452,udp,1
2304,icmp,1
13160,tcp,1
10109,icmp,1
12931,tcp,1
29045,tcp,1
29123,icmp,1
26948,icmp,1
50729,udp,1
42109,icmp,1
49526,icmp,1
41525,tcp,1
24430,tcp,1
55841,tcp,1
18418,tcp,1
49645,icmp,1
30666,tcp,1
59929,udp,1
55216,udp,1
28927,icmp,1
42567,udp,1
30132,icmp,1
13653,icmp,1
9107,udp,1
65490,tcp,1
38575,tcp,1
18151,icmp,1
36599,udp,1
19623,icmp,1
10407,tcp,1
55622,tcp,1
35269,udp,1
21390,tcp,1
43049,udp,1
6180,tcp,1
40625,udp,1
6912,icmp,1
18332,tcp,1
17033,icmp,1
30167,icmp,1
5888,icmp,1
15799,tcp,1
37727,tcp,1
58598,tcp,1
23684,tcp,1
9298,udp,1
36500,udp,1
65426,icmp,1
24379,icmp,1
15593,icmp,1
54271,icmp,1
14594,tcp,1
12232,udp,1
40993,icmp,1
458,tcp,1
51701,tcp,1
24255,icmp,1
53473,icmp,1
3904,icmp,1
62228,icmp,1
17760,icmp,1
37776,icmp,1
46257,icmp,1
44254,icmp,1
57421,tcp,1
38656,icmp,1
6103,tcp,1
64325,icmp,1
7983,tcp,1
43415,udp,1
48875,udp,1
33849,udp,1
48202,icmp,1
1744,tcp,1
55982,tcp,1
3983,udp,1
21845,udp,1
56741,icmp,1
58056,icmp,1
52954,udp,1
31443,udp,1
27106,udp,1
54780,tcp,1
45061,icmp,1
417,icmp,1
43655,udp,1
823,icmp,1
7378,tcp,1
7156,tcp,1
39805,icmp,1
29095,icmp,1
1385,icmp,1
57199,icmp,1
15174,udp,1
38306,tcp,1
43729,icmp,1
54628,udp,1
3669,tcp,1
8052,udp,1
46655,icmp,1
28393,udp,1
15596,icmp,1
42060,udp,1
38791,udp,1
15761,tcp,1
40839,tcp,1
1473,tcp,1
60372,udp,1
28175,icmp,1
34176,icmp,1
1328,icmp,1
34282,tcp,1
35306,udp,1
44836,icmp,1
60352,tcp,1
35767,icmp,1
53248,udp,1
9624,tcp,1
50961,udp,1
52452,tcp,1
22902,icmp,1
51667,icmp,1
48680,udp,1
43937,tcp,1
1199,udp,1
28899,tcp,1
20958,icmp,1
20729,tcp,1
56659,icmp,1
8637,udp,1
62970,udp,1
4682,udp,1
9751,icmp,1
3219,icmp,1
9136,tcp,1
26604,udp,1
58429,tcp,1
33019,icmp,1
37114,udp,1
24520,icmp,1
46461,udp,1
26591,udp,1
37804,tcp,1
12676,icmp,1
33092,udp,1
40388,icmp,1
6993,udp,1
11969,udp,1
48635,tcp,1
60824,udp,1
13401,icmp,1
40837,tcp,1
56198,icmp,1
13658,udp,1
54523,icmp,1
22890,icmp,1
33328,udp,1
45045,udp,1
63251,icmp,1
22979,udp,1
801,icmp,1
62454,udp,1
7424,udp,1
5665,icmp,1
25412,udp,1
64747,udp,1
17123,tcp,1
35540,tcp,1
16646,tcp,1
16569,icmp,1
8113,tcp,1
57146,icmp,1
52311,tcp,1
41676,tcp,1
2116,udp,1
26297,icmp,1
28024,udp,1
55991,tcp,1
25645,udp,1
54416,udp,1
43221,tcp,1
5855,icmp,1
60900,tcp,1
39008,tcp,1
42117,icmp,1
23538,tcp,1
37239,tcp,1
34859,icmp,1
4700,icmp,1
3047,udp,1
40858,icmp,1
12014,icmp,1
62829,tcp,1
7798,tcp,1
1909,tcp,1
42889,tcp,1
64657,tcp,1
23966,icmp,1
63398,tcp,1
7334,tcp,1
32542,tcp,1
49257,udp,1
24699,udp,1
12517,udp,1
4264,icmp,1
40097,icmp,1
12396,tcp,1
60069,udp,1
383,tcp,1
31143,udp,1
11942,icmp,1
53816,udp,1
7856,tcp,1
54083,tcp,1
36902,tcp,1
38637,tcp,1
50572,udp,1
31466,udp,1
7897,tcp,1
46745,icmp,1
11838,tcp,1
7790,udp,1
15542,tcp,1
20921,icmp,1
23420,icmp,1
27391,tcp,1
5587,tcp,1
41926,tcp,1
512,tcp,1
11542,icmp,1
19144,udp,1
24756,tcp,1
3823,udp,1
13493,udp,1
53285,icmp,1
20080,icmp,1
14871,icmp,1
7530,icmp,1
5007,udp,1
54013,udp,1
25483,tcp,1
34205,icmp,1
37883,tcp,1
56970,udp,1
20556,udp,1
53443,icmp,1
21771,icmp,1
9498,udp,1
41917,icmp,1
43879,icmp,1
59774,icmp,1
57979,tcp,1
37090,tcp,1
60690,udp,1
63292,icmp,1
38335,icmp,1
5618,tcp,1
10907,tcp,1
6352,tcp,1
35726,tcp,1
29969,tcp,1
24358,udp,1
18442,tcp,1
49784,udp,1
52529,udp,1
59190,icmp,1
2225,udp,1
23366,udp,1
62416,tcp,1
30370,icmp,1
24868,udp,1
46537,tcp,1
36916,udp,1
46755,udp,1
25624,tcp,1
23213,udp,1
27805,icmp,1
38716,tcp,1
49762,tcp,1
61593,icmp,1
56218,udp,1
20908,tcp,1
65281,tcp,1
49738,tcp,1
25954,icmp,1
38964,icmp,1
25195,tcp,1
7559,icmp,1
28290,icmp,1
28122,icmp,1
20256,tcp,1
17410,icmp,1
1995,tcp,1
36729,tcp,1
19303,tcp,1
55053,icmp,1
40044,udp,1
21347,tcp,1
35566,tcp,1
43448,udp,1
24028,icmp,1
31207,tcp,1
51470,icmp,1
40988,udp,1
53072,icmp,1
31074,icmp,1
1905,icmp,1
10618,udp,1
9655,tcp,1
8075,udp,1
24673,icmp,1
18359,icmp,1
61802,tcp,1
11106,tcp,1
62807,tcp,1
23082,tcp,1
18851,tcp,1
13800,tcp,1
18846,icmp,1
10712,tcp,1
21560,udp,1
19996,udp,1
56383,icmp,1
61766,udp,1
37517,tcp,1
20178,udp,1
714,udp,1
60031,tcp,1
59045,icmp,1
26907,icmp,1
4239,udp,1
52567,tcp,1
48183,icmp,1
20898,tcp,1
53851,tcp,1
48827,tcp,1
53808,icmp,1
21566,udp,1
46558,udp,1
58367,icmp,1
5596,icmp,1
23973,icmp,1
32245,icmp,1
4559,tcp,1
17610,tcp,1
38218,udp,1
53803,icmp,1
39582,tcp,1
44160,icmp,1
46737,tcp,1
8850,tcp,1
16174,tcp,1
46799,tcp,1
18011,udp,1
18295,tcp,1
42566,udp,1
31944,tcp,1
57650,udp,1
23519,udp,1
18964,tcp,1
64892,icmp,1
9402,tcp,1
49590,udp,1
23736,udp,1
58320,icmp,1
28818,udp,1
51386,icmp,1
24256,tcp,1
55406,icmp,1
56919,udp,1
49985,icmp,1
7754,tcp,1
27191,tcp,1
43300,tcp,1
14635,udp,1
51409,udp,1
41549,tcp,1
32937,tcp,1
50695,tcp,1
5506,tcp,1
63032,icmp,1
9991,icmp,1
63060,tcp,1
49340,icmp,1
11745,icmp,1
30789,tcp,1
46605,icmp,1
1222,udp,1
26929,tcp,1
42412,tcp,1
27195,icmp,1
30692,udp,1
13516,tcp,1
33665,udp,1
45101,tcp,1
39735,tcp,1
40233,tcp,1
37499,tcp,1
26486,icmp,1
51787,udp,1
25423,icmp,1
13853,tcp,1
60471,udp,1
49311,icmp,1
49605,icmp,1
527,icmp,1
36611,icmp,1
23408,udp,1
51949,icmp,1
5262,icmp,1
33346,udp,1
14429,tcp,1
4458,udp,1
8293,tcp,1
23165,icmp,1
61770,icmp,1
62609,tcp,1
41488,icmp,1
49604,udp,1
53240,icmp,1
59468,tcp,1
6515,udp,1
29393,icmp,1
10057,tcp,1
37935,tcp,1
62581,icmp,1
38987,icmp,1
47317,udp,1
12423,tcp,1
58220,udp,1
33630,tcp,1
12065,udp,1
23171,tcp,1
25440,icmp,1
11636,tcp,1
54910,udp,1
24710,tcp,1
44506,udp,1
2599,udp,1
7633,udp,1
10847,udp,1
3739,udp,1
63635,tcp,1
23388,tcp,1
6225,udp,1
7911,icmp,1
64745,udp,1
36171,icmp,1
10782,udp,1
