2, 123456789012,eni-n8ygmwnn, 185.144.92.110, 255.35.60.234, 3526, icmp, 6, 22, 2000, 1620140671, 1620140801, REJECT, OK
2, 123456789012,eni-opbegn54, 88.196.51.216, 187.4.249.49, 21216, icmp, 17, 2, 6000, 1620140692, 1620140815, ACCEPT, OK
2, 123456789012,eni-vkqqrrkj, 31.61.53.94, 181.164.224.209, 22089, tcp, 6, 7, 3000, 1620140699, 1620140814, REJECT, OK
2, 123456789012,eni-y511mjga, 117.177.60.236, 67.139.78.131, 32874, udp, 1, 16, 14000, 1620140673, 1620140778, REJECT, OK
2, 123456789012,eni-bxktsu7j, 255.20.157.119, 49.135.212.93, 22137, tcp, 17, 7, 7000, 1620140737, 1620140722, ACCEPT, OK
2, 123456789012,eni-5u65pi1c, 3.250.41.103, 134.113.127.187, 58095, udp, 6, 8, 10000, 1620140692, 1620140797, REJECT, OK
2, 123456789012,eni-upbaqpp1, 200.99.159.239, 218.42.239.104, 42797, icmp, 6, 12, 15000, 1620140739, 1620140743, REJECT, OK
2, 123456789012,eni-hm5wgwb5, 136.170.179.44, 192.156.154.225, 10512, icmp, 6, 3, 19000, 1620140687, 1620140785, ACCEPT, OK
2, 123456789012,eni-a7aqkqak, 10.112.53.32, 171.124.115.72, 10006, icmp, 1, 4, 20000, 1620140715, 1620140794, REJECT, OK
2, 123456789012,eni-1zqqz8sd, 127.40.150.73, 199.54.103.47, 60984, tcp, 6, 5, 23000, 1620140705, 1620140772, REJECT, OK
2, 123456789012,eni-jpk0dbdm, 101.185.196.49, 124.124.150.7, 28575, icmp, 1, 12, 21000, 1620140676, 1620140760, ACCEPT, OK
2, 123456789012,eni-q2c5nsoj, 130.221.108.56, 173.71.213.102, 298, tcp, 1, 15, 6000, 1620140689, 1620140771, ACCEPT, OK
2, 123456789012,eni-6xvqsjrb, 170.183.158.167, 210.44.254.215, 29625, icmp, 6, 10, 14000, 1620140679, 1620140743, REJECT, OK
2, 123456789012,eni-lg9ljwvm, 42.228.243.1, 41.231.169.111, 34774, tcp, 1, 15, 9000, 1620140759, 1620140781, REJECT, OK
2, 123456789012,eni-sndjpjan, 213.221.225.217, 171.220.152.108, 12071, tcp, 1, 25, 11000, 1620140748, 1620140808, REJECT, OK
2, 123456789012,eni-ktrj86ps, 49.121.167.182, 63.194.214.104, 51866, udp, 6, 17, 22000, 1620140723, 1620140800, ACCEPT, OK
2, 123456789012,eni-vfkpg2r8, 65.145.97.226, 23.121.180.221, 19413, udp, 1, 20, 20000, 1620140714, 1620140748, REJECT, OK
2, 123456789012,eni-jj4djbpn, 77.144.95.254, 208.160.21.23, 64179, icmp, 17, 9, 1000, 1620140669, 1620140776, ACCEPT, OK
2, 123456789012,eni-vsptdrqk, 231.121.207.91, 82.192.117.64, 42442, icmp, 6, 24, 5000, 1620140754, 1620140758, REJECT, OK
2, 123456789012,eni-2fowyjqw, 105.153.78.41, 108.62.240.251, 24832, icmp, 1, 14, 17000, 1620140705, 1620140756, REJECT, OK
2, 123456789012,eni-zqsu5kna, 218.243.194.175, 255.109.182.65, 45224, icmp, 6, 9, 9000, 1620140680, 1620140783, ACCEPT, OK
2, 123456789012,eni-cipm381n, 232.57.103.17, 173.240.122.123, 41641, icmp, 1, 22, 8000, 1620140726, 1620140818, REJECT, OK
2, 123456789012,eni-2h6op7hy, 34.137.68.213, 112.151.64.31, 27017, icmp, 17, 13, 10000, 1620140758, 1620140817, ACCEPT, OK
2, 123456789012,eni-22bt114m, 237.7.100.124, 169.150.120.226, 56994, udp, 17, 5, 21000, 1620140689, 1620140809, REJECT, OK
2, 123456789012,eni-9bzi3d8o, 129.163.111.238, 215.157.248.199, 26590, icmp, 1, 18, 17000, 1620140661, 1620140812, ACCEPT, OK
2, 123456789012,eni-m2epxp1d, 101.68.145.172, 188.41.46.110, 20928, udp, 6, 5, 20000, 1620140688, 1620140750, REJECT, OK
2, 123456789012,eni-2wrkwhre, 103.3.101.41, 213.189.89.222, 60373, tcp, 6, 15, 14000, 1620140709, 1620140741, REJECT, OK
2, 123456789012,eni-nokg58vt, 37.211.121.57, 25.89.113.241, 51835, udp, 1, 25, 17000, 1620140746, 1620140749, ACCEPT, OK
2, 123456789012,eni-enl1u2vz, 238.74.26.254, 216.226.11.43, 24350, udp, 6, 15, 15000, 1620140682, 1620140802, ACCEPT, OK
2, 123456789012,eni-un2zya5c, 205.238.239.230, 138.46.80.30, 9378, udp, 17, 15, 2000, 1620140744, 1620140736, REJECT, OK
2, 123456789012,eni-qzbiyb31, 227.2.94.100, 171.146.18.125, 28270, tcp, 17, 20, 8000, 1620140750, 1620140732, ACCEPT, OK
2, 123456789012,eni-f392y3qn, 193.232.228.72, 250.143.109.85, 5945, udp, 17, 22, 10000, 1620140692, 1620140723, REJECT, OK
2, 123456789012,eni-2fkvfouj, 32.72.67.203, 202.119.137.213, 14316, icmp, 6, 7, 4000, 1620140707, 1620140782, REJECT, OK
2, 123456789012,eni-93px978w, 7.84.147.254, 230.176.67.227, 57474, udp, 6, 1, 24000, 1620140756, 1620140819, REJECT, OK
2, 123456789012,eni-83s4ekxh, 5.81.97.155, 176.88.201.151, 8250, icmp, 1, 16, 11000, 1620140731, 1620140747, ACCEPT, OK
2, 123456789012,eni-62mst0rb, 55.250.28.157, 61.57.191.71, 19024, icmp, 17, 25, 8000, 1620140677, 1620140750, ACCEPT, OK
2, 123456789012,eni-22gs8zem, 35.62.31.72, 39.149.21.169, 4579, udp, 17, 18, 25000, 1620140735, 1620140781, ACCEPT, OK
2, 123456789012,eni-rg5q6b0g, 189.132.97.219, 189.67.209.65, 42082, tcp, 17, 1, 1000, 1620140749, 1620140737, ACCEPT, OK
2, 123456789012,eni-9vsj596z, 1.132.251.18, 166.47.53.84, 44560, tcp, 17, 15, 25000, 1620140692, 1620140796, ACCEPT, OK
2, 123456789012,eni-96khqm6g, 169.124.179.191, 3.199.59.131, 25569, tcp, 6, 11, 21000, 1620140749, 1620140770, ACCEPT, OK
2, 123456789012,eni-4bhp4ldj, 145.212.108.76, 42.196.79.173, 27719, udp, 6, 14, 7000, 1620140678, 1620140806, ACCEPT, OK
2, 123456789012,eni-kbd4slu5, 224.141.211.28, 190.103.136.242, 37536, icmp, 6, 12, 8000, 1620140743, 1620140813, ACCEPT, OK
2, 123456789012,eni-3qifwffw, 168.12.130.47, 50.26.255.102, 18558, tcp, 6, 18, 23000, 1620140699, 1620140723, ACCEPT, OK
2, 123456789012,eni-8w64wgkn, 105.96.94.107, 190.165.57.236, 26337, tcp, 6, 23, 23000, 1620140701, 1620140767, REJECT, OK
2, 123456789012,eni-9g5owqrq, 87.218.166.250, 206.202.185.30, 8128, tcp, 6, 21, 24000, 1620140675, 1620140757, ACCEPT, OK
2, 123456789012,eni-nkjz1qb8, 87.174.160.104, 140.13.80.158, 141, icmp, 6, 18, 1000, 1620140738, 1620140772, ACCEPT, OK
2, 123456789012,eni-htupwhvb, 199.49.20.39, 36.219.86.83, 51611, icmp, 6, 13, 19000, 1620140698, 1620140805, REJECT, OK
2, 123456789012,eni-8y2cqyx0, 125.108.225.236, 237.80.105.40, 4043, icmp, 17, 3, 3000, 1620140730, 1620140787, ACCEPT, OK
2, 123456789012,eni-iak129lm, 108.191.188.26, 234.130.225.49, 22023, icmp, 6, 12, 20000, 1620140678, 1620140770, ACCEPT, OK
2, 123456789012,eni-osl1dero, 25.244.32.84, 121.122.86.60, 20020, udp, 6, 6, 21000, 1620140671, 1620140730, ACCEPT, OK
2, 123456789012,eni-3elnm2hd, 122.133.102.108, 233.94.0.74, 29089, icmp, 17, 7, 5000, 1620140737, 1620140752, ACCEPT, OK
2, 123456789012,eni-mhnrp1lh, 249.17.64.150, 234.170.18.20, 59794, tcp, 6, 8, 3000, 1620140714, 1620140799, ACCEPT, OK
2, 123456789012,eni-g5caeamb, 65.160.77.91, 158.249.68.250, 59345, tcp, 17, 25, 17000, 1620140689, 1620140816, ACCEPT, OK
2, 123456789012,eni-1gftf81o, 179.85.151.26, 50.52.255.255, 32541, tcp, 17, 1, 22000, 1620140703, 1620140768, REJECT, OK
2, 123456789012,eni-4fw4fic4, 108.134.178.25, 183.199.168.220, 37420, icmp, 6, 20, 15000, 1620140692, 1620140807, ACCEPT, OK
2, 123456789012,eni-kcq5p471, 189.227.185.36, 80.199.132.183, 27263, udp, 17, 3, 14000, 1620140698, 1620140777, ACCEPT, OK
2, 123456789012,eni-5urg49rv, 135.249.254.169, 99.201.96.5, 32130, icmp, 6, 2, 22000, 1620140709, 1620140820, ACCEPT, OK
2, 123456789012,eni-qupinrdi, 102.212.188.179, 114.200.233.168, 33911, tcp, 1, 10, 11000, 1620140730, 1620140741, ACCEPT, OK
2, 123456789012,eni-fv82mv6a, 122.86.218.111, 126.163.99.128, 3176, udp, 1, 11, 9000, 1620140718, 1620140807, REJECT, OK
2, 123456789012,eni-n8i3c9od, 46.61.197.85, 31.128.152.45, 29563, udp, 1, 14, 15000, 1620140691, 1620140807, ACCEPT, OK
2, 123456789012,eni-gvgpl3ef, 12.62.109.113, 134.31.240.111, 17939, tcp, 1, 16, 13000, 1620140677, 1620140730, REJECT, OK
2, 123456789012,eni-pyw4vq5e, 39.255.5.212, 212.100.97.252, 4929, udp, 6, 13, 3000, 1620140755, 1620140742, ACCEPT, OK
2, 123456789012,eni-hxl1xc90, 19.192.16.43, 166.73.17.20, 2505, icmp, 1, 1, 21000, 1620140690, 1620140727, REJECT, OK
2, 123456789012,eni-k8r2ely2, 70.99.103.253, 107.148.250.165, 57559, tcp, 17, 13, 17000, 1620140703, 1620140799, ACCEPT, OK
2, 123456789012,eni-vjgpq9zq, 189.130.28.129, 65.117.20.133, 27704, tcp, 17, 17, 25000, 1620140665, 1620140738, ACCEPT, OK
2, 123456789012,eni-3gcpspaf, 199.175.146.242, 220.8.70.26, 6800, tcp, 17, 11, 1000, 1620140751, 1620140726, ACCEPT, OK
2, 123456789012,eni-ytkxd3hm, 147.35.101.7, 134.245.106.136, 35028, tcp, 17, 16, 15000, 1620140668, 1620140800, ACCEPT, OK
2, 123456789012,eni-w2z91ipw, 223.228.248.120, 195.21.44.5, 50667, udp, 6, 18, 15000, 1620140694, 1620140780, ACCEPT, OK
2, 123456789012,eni-jh0gkh3h, 232.2.119.200, 171.75.157.232, 9090, icmp, 17, 8, 5000, 1620140697, 1620140798, ACCEPT, OK
2, 123456789012,eni-udutb42v, 2.105.63.236, 81.149.77.251, 22768, tcp, 1, 1, 12000, 1620140680, 1620140763, ACCEPT, OK
2, 123456789012,eni-8nncg7wx, 136.38.47.205, 75.160.251.200, 51542, tcp, 6, 8, 9000, 1620140713, 1620140782, ACCEPT, OK
2, 123456789012,eni-lhgfejfz, 175.67.59.36, 168.56.0.46, 48412, icmp, 1, 10, 12000, 1620140729, 1620140737, REJECT, OK
2, 123456789012,eni-ylrczou9, 173.6.202.77, 41.58.211.77, 26837, tcp, 6, 23, 6000, 1620140665, 1620140768, REJECT, OK
2, 123456789012,eni-4x0vwjpa, 67.221.59.121, 100.53.225.220, 683, icmp, 1, 12, 15000, 1620140725, 1620140760, ACCEPT, OK
2, 123456789012,eni-8gbgwtxc, 124.30.55.30, 152.116.219.228, 41250, icmp, 17, 10, 23000, 1620140691, 1620140754, REJECT, OK
2, 123456789012,eni-lnoeq2g7, 159.60.147.19, 31.149.222.208, 63072, icmp, 17, 25, 23000, 1620140752, 1620140785, ACCEPT, OK
2, 123456789012,eni-fze7rlls, 181.5.104.52, 1.113.148.229, 54430, tcp, 6, 4, 1000, 1620140730, 1620140721, REJECT, OK
2, 123456789012,eni-xq84rptd, 205.134.46.21, 110.93.191.93, 54937, tcp, 1, 16, 15000, 1620140751, 1620140737, REJECT, OK
2, 123456789012,eni-gagaphol, 80.1.159.175, 80.77.0.48, 61303, tcp, 1, 11, 17000, 1620140728, 1620140743, ACCEPT, OK
2, 123456789012,eni-rimst9nj, 39.156.101.109, 27.38.184.200, 26457, icmp, 6, 23, 9000, 1620140682, 1620140820, REJECT, OK
2, 123456789012,eni-xxqcshwc, 185.81.65.205, 132.205.33.140, 21368, tcp, 17, 7, 2000, 1620140665, 1620140742, REJECT, OK
2, 123456789012,eni-ag25o96i, 191.122.94.45, 97.104.120.189, 9581, icmp, 17, 6, 17000, 1620140727, 1620140758, REJECT, OK
2, 123456789012,eni-4il1o857, 154.221.182.184, 205.46.200.45, 15208, udp, 1, 21, 19000, 1620140693, 1620140763, REJECT, OK
2, 123456789012,eni-3efzqbp4, 14.39.158.45, 14.107.194.166, 20489, icmp, 17, 5, 7000, 1620140729, 1620140771, REJECT, OK
2, 123456789012,eni-0hvztjsr, 234.232.2.152, 155.4.105.98, 41708, icmp, 17, 9, 10000, 1620140695, 1620140767, REJECT, OK
2, 123456789012,eni-5skqwsz0, 20.63.43.119, 133.172.72.220, 62419, tcp, 1, 3, 9000, 1620140702, 1620140809, ACCEPT, OK
2, 123456789012,eni-1mqy7qni, 246.129.174.181, 96.99.2.6, 24407, icmp, 1, 4, 4000, 1620140677, 1620140778, REJECT, OK
2, 123456789012,eni-ozl3rmae, 217.192.70.207, 196.249.116.83, 28481, icmp, 6, 16, 25000, 1620140732, 1620140748, REJECT, OK
2, 123456789012,eni-x01mxk80, 92.252.131.125, 217.221.147.190, 34929, tcp, 17, 8, 11000, 1620140751, 1620140768, REJECT, OK
2, 123456789012,eni-ucv24ddv, 163.216.217.209, 242.30.174.137, 57275, tcp, 6, 17, 10000, 1620140751, 1620140777, REJECT, OK
2, 123456789012,eni-uvz3r4a8, 190.155.147.62, 34.167.33.107, 28163, icmp, 17, 3, 4000, 1620140704, 1620140782, REJECT, OK
2, 123456789012,eni-3ktnheeq, 233.75.53.94, 73.85.154.11, 33635, tcp, 17, 25, 5000, 1620140759, 1620140814, REJECT, OK
2, 123456789012,eni-et3mti4k, 114.33.122.108, 200.240.253.254, 30242, udp, 17, 20, 25000, 1620140761, 1620140761, REJECT, OK
2, 123456789012,eni-ugosyby7, 132.18.29.77, 229.194.59.155, 15538, tcp, 17, 13, 23000, 1620140684, 1620140766, ACCEPT, OK
2, 123456789012,eni-3vy7m2u2, 136.83.96.192, 29.212.24.87, 45654, tcp, 1, 12, 20000, 1620140671, 1620140765, ACCEPT, OK
2, 123456789012,eni-dfnj7d7n, 88.23.235.144, 80.98.139.229, 48461, icmp, 17, 15, 10000, 1620140713, 1620140772, ACCEPT, OK
2, 123456789012,eni-5o8yptjm, 76.97.1.111, 209.108.173.133, 6469, udp, 1, 7, 17000, 1620140693, 1620140767, REJECT, OK
2, 123456789012,eni-u2vd022i, 118.175.48.44, 235.107.132.15, 8875, icmp, 6, 5, 12000, 1620140722, 1620140776, ACCEPT, OK
2, 123456789012,eni-bxdzoqkk, 211.245.21.25, 82.82.11.155, 27633, icmp, 17, 1, 8000, 1620140700, 1620140765, REJECT, OK
2, 123456789012,eni-yaysj2rz, 96.185.113.86, 217.43.107.26, 37124, udp, 1, 18, 16000, 1620140687, 1620140794, REJECT, OK
2, 123456789012,eni-491jndt7, 127.138.214.150, 129.43.78.206, 59551, tcp, 1, 22, 6000, 1620140750, 1620140754, ACCEPT, OK
2, 123456789012,eni-jdkua9va, 85.225.92.186, 173.178.249.62, 62902, tcp, 1, 16, 24000, 1620140749, 1620140741, REJECT, OK
2, 123456789012,eni-s451fuks, 129.236.78.183, 129.221.228.47, 49245, icmp, 17, 9, 16000, 1620140681, 1620140792, REJECT, OK
2, 123456789012,eni-7dn3s2a5, 45.100.187.177, 224.135.30.120, 41063, udp, 1, 12, 8000, 1620140687, 1620140772, REJECT, OK
2, 123456789012,eni-w6ql5kzb, 232.100.157.172, 14.129.72.32, 53982, tcp, 1, 13, 4000, 1620140664, 1620140739, REJECT, OK
2, 123456789012,eni-o0t6o7qd, 46.114.144.112, 251.239.116.7, 27734, tcp, 17, 18, 24000, 1620140675, 1620140777, ACCEPT, OK
2, 123456789012,eni-vl09em09, 82.119.3.15, 101.224.132.204, 36972, tcp, 17, 18, 14000, 1620140726, 1620140748, ACCEPT, OK
2, 123456789012,eni-fr5pi6gn, 83.192.170.220, 150.22.188.158, 14187, udp, 1, 18, 1000, 1620140739, 1620140815, ACCEPT, OK
2, 123456789012,eni-090cl7ke, 151.62.134.152, 185.150.218.101, 54542, udp, 1, 13, 6000, 1620140752, 1620140806, REJECT, OK
2, 123456789012,eni-1c5nmnij, 46.36.11.94, 83.238.92.68, 52910, tcp, 17, 19, 6000, 1620140699, 1620140788, ACCEPT, OK
2, 123456789012,eni-fy4xhtbm, 112.21.210.110, 118.139.209.31, 63440, icmp, 1, 23, 14000, 1620140692, 1620140777, REJECT, OK
2, 123456789012,eni-ng2dkhvr, 207.171.81.11, 227.109.189.26, 46029, udp, 1, 12, 22000, 1620140720, 1620140754, ACCEPT, OK
2, 123456789012,eni-vthaqcnj, 30.53.141.168, 95.44.141.140, 52887, tcp, 17, 10, 5000, 1620140691, 1620140761, ACCEPT, OK
2, 123456789012,eni-ixg9wh2i, 144.43.150.97, 96.166.133.118, 23975, icmp, 17, 4, 19000, 1620140665, 1620140733, ACCEPT, OK
2, 123456789012,eni-pr6wzdye, 222.111.212.45, 154.119.65.156, 63205, icmp, 1, 6, 19000, 1620140716, 1620140784, REJECT, OK
2, 123456789012,eni-293drjvh, 104.214.31.77, 157.190.45.249, 938, udp, 1, 15, 21000, 1620140677, 1620140765, ACCEPT, OK
2, 123456789012,eni-gihp8i39, 25.167.2.72, 253.87.11.230, 12361, udp, 1, 18, 15000, 1620140749, 1620140815, REJECT, OK
2, 123456789012,eni-w3vtyayw, 116.155.73.80, 12.5.73.52, 33053, icmp, 6, 20, 11000, 1620140758, 1620140744, ACCEPT, OK
2, 123456789012,eni-1g4kxrv4, 245.170.61.171, 143.186.127.124, 59333, udp, 17, 14, 5000, 1620140734, 1620140760, REJECT, OK
2, 123456789012,eni-h9egyen1, 59.220.100.255, 62.157.22.143, 60223, tcp, 6, 17, 22000, 1620140664, 1620140801, ACCEPT, OK
2, 123456789012,eni-11mqh2ar, 244.206.8.221, 105.93.53.106, 36718, udp, 1, 1, 14000, 1620140720, 1620140769, ACCEPT, OK
2, 123456789012,eni-w1vdhr3o, 136.141.177.8, 122.18.62.252, 30641, icmp, 6, 18, 3000, 1620140671, 1620140743, REJECT, OK
2, 123456789012,eni-euchz989, 101.92.72.212, 67.26.22.178, 34841, udp, 1, 15, 10000, 1620140663, 1620140802, REJECT, OK
2, 123456789012,eni-fnbfgdqz, 213.124.159.95, 101.129.136.103, 1300, tcp, 1, 20, 2000, 1620140744, 1620140723, ACCEPT, OK
2, 123456789012,eni-8ts0cuji, 103.55.58.151, 72.198.76.186, 31242, tcp, 6, 4, 10000, 1620140663, 1620140725, REJECT, OK
2, 123456789012,eni-tchi0ki0, 174.78.107.186, 71.247.42.56, 7744, udp, 1, 8, 3000, 1620140673, 1620140721, REJECT, OK
2, 123456789012,eni-kpxp26b4, 193.42.180.184, 2.46.200.31, 59884, udp, 1, 13, 4000, 1620140686, 1620140745, ACCEPT, OK
2, 123456789012,eni-weepneyo, 193.234.40.5, 195.141.218.22, 36935, tcp, 6, 16, 24000, 1620140693, 1620140793, REJECT, OK
2, 123456789012,eni-fmgwa5iv, 252.149.193.227, 6.111.216.232, 45820, icmp, 17, 22, 11000, 1620140723, 1620140777, REJECT, OK
2, 123456789012,eni-0brc79qz, 221.68.237.1, 200.6.90.74, 62262, tcp, 6, 25, 25000, 1620140707, 1620140762, REJECT, OK
2, 123456789012,eni-0dquk2n3, 4.57.159.149, 131.84.48.129, 52827, tcp, 1, 21, 6000, 1620140679, 1620140746, ACCEPT, OK
2, 123456789012,eni-wej8wppn, 54.49.238.44, 77.189.227.98, 17690, icmp, 1, 7, 1000, 1620140745, 1620140787, REJECT, OK
2, 123456789012,eni-yhx5qqt7, 85.85.77.155, 24.160.247.223, 49870, icmp, 1, 19, 17000, 1620140669, 1620140814, REJECT, OK
2, 123456789012,eni-wqmoxfmj, 45.130.91.254, 75.215.54.124, 45867, udp, 1, 17, 20000, 1620140719, 1620140813, REJECT, OK
2, 123456789012,eni-dk7fs6h5, 119.54.140.183, 234.2.29.44, 35039, tcp, 1, 25, 10000, 1620140714, 1620140746, ACCEPT, OK
2, 123456789012,eni-vsdc00vl, 121.243.220.5, 243.126.120.161, 17640, icmp, 6, 19, 7000, 1620140689, 1620140756, REJECT, OK
2, 123456789012,eni-r1lhtw8k, 57.235.234.245, 203.170.8.203, 52829, tcp, 17, 24, 13000, 1620140693, 1620140739, REJECT, OK
2, 123456789012,eni-pzaaerkr, 85.95.213.189, 208.136.113.230, 13024, tcp, 1, 17, 12000, 1620140699, 1620140797, REJECT, OK
2, 123456789012,eni-34bd03p6, 80.151.254.73, 199.69.202.87, 65167, udp, 6, 21, 1000, 1620140742, 1620140762, REJECT, OK
2, 123456789012,eni-djygdfxa, 245.241.19.89, 91.72.24.179, 2268, udp, 1, 15, 9000, 1620140702, 1620140819, ACCEPT, OK
2, 123456789012,eni-ggoeoywa, 86.242.16.151, 43.145.235.157, 5084, udp, 17, 2, 3000, 1620140735, 1620140726, ACCEPT, OK
2, 123456789012,eni-sabhgxck, 31.141.214.53, 203.229.29.222, 13391, tcp, 17, 23, 4000, 1620140743, 1620140759, REJECT, OK
2, 123456789012,eni-vflgre8g, 253.91.48.223, 204.184.113.145, 7812, icmp, 1, 17, 23000, 1620140743, 1620140722, ACCEPT, OK
2, 123456789012,eni-jg0axu8n, 117.154.45.47, 113.11.156.151, 52128, udp, 6, 13, 10000, 1620140682, 1620140771, REJECT, OK
2, 123456789012,eni-f6mxoyhx, 57.163.141.231, 154.32.197.204, 21370, tcp, 1, 6, 10000, 1620140718, 1620140743, REJECT, OK
2, 123456789012,eni-gt3pcj13, 77.101.178.219, 98.69.251.85, 49707, tcp, 6, 13, 11000, 1620140713, 1620140747, REJECT, OK
2, 123456789012,eni-uaako6i1, 14.158.46.200, 38.59.240.91, 11728, icmp, 17, 9, 18000, 1620140710, 1620140766, ACCEPT, OK
2, 123456789012,eni-lipug0su, 213.70.204.193, 157.94.37.35, 44605, udp, 6, 23, 11000, 1620140745, 1620140737, ACCEPT, OK
2, 123456789012,eni-xbiwripr, 154.11.148.96, 17.160.107.57, 27656, tcp, 17, 14, 4000, 1620140676, 1620140756, REJECT, OK
2, 123456789012,eni-hrxn7ldv, 35.113.248.222, 54.144.228.241, 19040, icmp, 17, 2, 24000, 1620140701, 1620140793, ACCEPT, OK
2, 123456789012,eni-sy7pr3wc, 28.157.139.199, 240.155.120.28, 48699, udp, 17, 20, 3000, 1620140697, 1620140751, REJECT, OK
2, 123456789012,eni-tok0o26y, 136.5.220.133, 244.60.232.121, 17784, tcp, 6, 14, 25000, 1620140683, 1620140812, REJECT, OK
2, 123456789012,eni-yjb6mpom, 115.210.95.104, 18.90.232.148, 3626, icmp, 17, 4, 9000, 1620140664, 1620140789, ACCEPT, OK
2, 123456789012,eni-yszdg50s, 111.27.179.166, 216.108.136.60, 25411, icmp, 17, 3, 22000, 1620140716, 1620140816, ACCEPT, OK
2, 123456789012,eni-gir0ix6g, 108.3.56.254, 111.199.82.101, 64269, icmp, 17, 17, 11000, 1620140686, 1620140738, ACCEPT, OK
2, 123456789012,eni-9wiy6bnj, 244.63.236.132, 150.102.5.92, 44059, udp, 6, 7, 14000, 1620140698, 1620140760, REJECT, OK
2, 123456789012,eni-fwoaspfj, 65.127.219.201, 177.155.59.181, 24328, icmp, 6, 15, 6000, 1620140719, 1620140741, REJECT, OK
2, 123456789012,eni-86lpctll, 172.99.145.38, 142.63.64.206, 14717, icmp, 1, 17, 20000, 1620140729, 1620140812, ACCEPT, OK
2, 123456789012,eni-53g30u0d, 2.109.78.252, 216.148.104.131, 52408, icmp, 6, 9, 25000, 1620140730, 1620140748, REJECT, OK
2, 123456789012,eni-omybolrv, 211.246.6.197, 138.130.136.152, 34818, udp, 1, 17, 21000, 1620140706, 1620140810, ACCEPT, OK
2, 123456789012,eni-2xqupf1a, 62.196.154.110, 188.203.211.84, 26056, udp, 6, 24, 25000, 1620140692, 1620140808, REJECT, OK
2, 123456789012,eni-aadwf8y2, 36.205.66.58, 197.22.85.47, 12708, tcp, 1, 2, 9000, 1620140682, 1620140723, ACCEPT, OK
2, 123456789012,eni-86xfawvk, 104.115.52.52, 186.226.138.29, 35068, icmp, 6, 7, 23000, 1620140681, 1620140766, REJECT, OK
2, 123456789012,eni-8wsy6xt8, 58.156.150.182, 88.221.53.8, 22997, tcp, 17, 7, 18000, 1620140747, 1620140788, REJECT, OK
2, 123456789012,eni-l5fnwtdi, 98.28.4.143, 205.138.183.175, 11541, icmp, 1, 9, 23000, 1620140703, 1620140726, ACCEPT, OK
2, 123456789012,eni-f2ss9d2r, 206.235.16.44, 97.19.123.219, 16416, udp, 6, 1, 16000, 1620140699, 1620140757, ACCEPT, OK
2, 123456789012,eni-n6q6uzbj, 122.78.107.143, 150.200.103.102, 4704, tcp, 6, 14, 15000, 1620140715, 1620140729, ACCEPT, OK
2, 123456789012,eni-lz4yft62, 133.245.185.53, 219.213.191.241, 21272, icmp, 1, 21, 23000, 1620140683, 1620140731, ACCEPT, OK
2, 123456789012,eni-0w2caxo2, 101.98.11.175, 116.19.8.238, 47807, icmp, 6, 14, 24000, 1620140672, 1620140744, REJECT, OK
2, 123456789012,eni-71hiprw7, 210.186.10.121, 192.230.252.8, 32626, icmp, 1, 11, 18000, 1620140734, 1620140821, ACCEPT, OK
2, 123456789012,eni-c63kjayt, 11.1.238.25, 118.163.220.201, 53188, tcp, 17, 19, 15000, 1620140662, 1620140733, REJECT, OK
2, 123456789012,eni-b7pverpd, 167.127.48.160, 128.245.223.105, 7275, tcp, 6, 7, 7000, 1620140683, 1620140805, ACCEPT, OK
2, 123456789012,eni-8pv4bhp9, 115.7.176.9, 127.15.20.246, 65430, udp, 17, 10, 22000, 1620140751, 1620140737, ACCEPT, OK
2, 123456789012,eni-psro0on9, 145.58.169.33, 116.176.216.20, 19340, udp, 1, 21, 6000, 1620140663, 1620140816, REJECT, OK
2, 123456789012,eni-1fsqx0ep, 176.3.225.4, 225.51.92.211, 44480, icmp, 6, 2, 6000, 1620140761, 1620140768, ACCEPT, OK
2, 123456789012,eni-oc29a5vd, 40.165.96.182, 205.249.114.179, 35317, udp, 1, 16, 5000, 1620140715, 1620140766, ACCEPT, OK
2, 123456789012,eni-5wn5txcg, 138.50.143.12, 217.191.212.143, 59140, tcp, 6, 4, 8000, 1620140683, 1620140734, ACCEPT, OK
2, 123456789012,eni-xt8921u7, 24.243.119.104, 212.133.162.60, 7371, icmp, 17, 8, 23000, 1620140667, 1620140739, REJECT, OK
2, 123456789012,eni-wk89gpag, 90.17.98.12, 45.15.30.120, 39067, udp, 1, 24, 23000, 1620140710, 1620140735, REJECT, OK
2, 123456789012,eni-9rgcoqcq, 50.204.10.155, 201.68.10.57, 3732, icmp, 1, 10, 5000, 1620140676, 1620140813, REJECT, OK
2, 123456789012,eni-o0rm78fw, 231.60.230.190, 200.163.209.129, 19836, tcp, 6, 20, 2000, 1620140672, 1620140771, REJECT, OK
2, 123456789012,eni-nt7wp4b0, 66.190.33.201, 121.11.75.81, 51247, icmp, 17, 22, 23000, 1620140663, 1620140760, REJECT, OK
2, 123456789012,eni-binaz49n, 191.229.89.114, 246.90.40.59, 40361, udp, 6, 20, 1000, 1620140748, 1620140738, ACCEPT, OK
2, 123456789012,eni-0q2k9upq, 233.237.87.122, 225.163.130.3, 44780, tcp, 6, 8, 18000, 1620140707, 1620140750, REJECT, OK
2, 123456789012,eni-ii17b5u7, 81.166.227.189, 83.27.22.186, 22041, udp, 1, 4, 2000, 1620140670, 1620140796, REJECT, OK
